,text,time,labels
179,唉 实话就是不好听,2023-12-09 13:53,1
180,个人观点哈！感觉雪峰老师说的也没毛病，我和我媳妇都是学的理科，我们也是服务业啊！大家上班都是为他人服务的吧！铁子们你们学的是理科还是文科？现在是甲方还是乙方？ ,2023-12-09 13:53,1
182,为人民服务怎么不算服务业 ,2023-12-09 13:53,1
184,本文科生觉得没错但是文理科都一样 ,2023-12-09 13:53,1
185,说的也没错啊,2023-12-09 13:53,1
187,有什么不对吗,2023-12-09 13:53,1
188,理科就是比文科好就业。 ,2023-12-09 13:53,1
189,又没大说错。。别道歉了。。不做服务业的文科生骂我之后给我安排份工作吧 ,2023-12-09 13:53,1
190,文理科都是服务大众的,2023-12-09 13:53,1
191,谁说不是呢 ,2023-12-09 13:53,1
192,发文回应称： 我是不是又说错话了，对不起，对不起，我给大家笑一个！我在干嘛，我也在舔。可是我没觉得这有什么所谓的不好啊！ ,2023-12-09 13:53,1
196,这话说的。那么考公。为人民服务呢？也叫舔？ ,2023-12-09 13:52,1
200,哈哈，我是文科确实是服务业，再说了服务业有啥不好，为人民服务啊！ ,2023-12-09 13:52,1
201,好像也没有什么错,2023-12-09 13:52,1
202,为人民服务嘛 ,2023-12-09 13:52,1
203,文科理科，大家都是为人民服务啦，有什么不对，说挺好咱就是服务业。 ,2023-12-09 13:52,1
204,面对人的工作都是服务行业 说白了 就是服务的对象不一样而已,2023-12-09 13:52,1
206,文科服务业，工科牛马,2023-12-09 13:52,1
209,本文科生觉得好像也没说错哈哈哈哈,2023-12-09 13:52,1
212,文科就一定是服务业吗，别这么封建,2023-12-09 13:52,1
217,其实追根究底，所有行业都是服务业。。。 ,2023-12-09 13:51,1
218,我是文科生，我觉得张雪峰老师说得没错。。。。别问为什么，说多了都是泪,2023-12-09 13:51,1
219,我就是学文科的  文科招你惹你了 都是服务大众,2023-12-09 13:51,1
220,就是服务业啊 当官的那些不都是为人民服务吗 某种意义上确实就是服务业啊 ,2023-12-09 13:51,1
221,就是喜欢文科,2023-12-09 13:51,1
222,第一产业是农业第二产业是工业第三产业是服务业没毛病呀，文科生是能种地啊还是能像理科生一样在工业里做牛马呀，都不能的话不就是服务业吗,2023-12-09 13:51,1
223,根本没必要道歉。反而是某些有“特权”意识的人，需要反思。服务业怎么了？谁做得不是服务业？官员都应该是“人民的公仆”。 ,2023-12-09 13:51,1
224,很对啊，没说错啊 ,2023-12-09 13:51,1
225,你就说哪行不是服务业吧学理还不是给人端盘子,2023-12-09 13:51,1
228,【：没觉得这有什么所谓的不好，向看了言论伤心的道歉】近日，“张雪峰称文科都是服务业”一话题引发网友热议。网红考研名师张雪峰称：所有文科都叫服务业，总结起来就是“舔”。12月9日，发文回应称： 我是不是又说错话了，对不起，对不起，我给大家笑一个！ 【：没觉得这有什么所谓的不好，向看了言论伤心的道歉】近日，“张雪峰称文科都是服务业”一话题引发网友热议。网红考研名师张雪峰称：所有文科都叫服务业，总结起来就是“舔”。12月9日，发文回应称： 我是不是又说错话了，对不起，对不起，我给大家笑一个！我在干嘛，我也在舔。可是我没觉得这有什么所谓的不好啊！！！此后，他又在评论区表示， 做服务业没有不好，可是有的人心里过不去这道坎，我能过去，我就做服务业。你过不去，你就不适合做服务业。我是提醒以为某些专业高大上的人，他的本质，尤其是从业初期阶段要了解后在选择。非要恶意解读的，看了我的言论伤心了的，我向您们道歉。,2023-12-09 13:51,1
233,你们去查查服务业是指什么就知道人家没说错了,2023-12-09 13:51,1
235,【：没觉得这有什么所谓的不好，向看了言论伤心的道歉】近日，“张雪峰称文科都是服务业”一话题引发网友热议。网红考研名师张雪峰称：所有文科都叫服务业，总结起来就是“舔”。12月9日，发文回应称： 我是不是又说错话了，对不起，对不起，我给大家笑一个！ 【：没觉得这有什么所谓的不好，向看了言论伤心的道歉】近日，“张雪峰称文科都是服务业”一话题引发网友热议。网红考研名师张雪峰称：所有文科都叫服务业，总结起来就是“舔”。12月9日，发文回应称： 我是不是又说错话了，对不起，对不起，我给大家笑一个！我在干嘛，我也在舔。可是我没觉得这有什么所谓的不好啊！！！此后，他又在评论区表示， 做服务业没有不好，可是有的人心里过不去这道坎，我能过去，我就做服务业。你过不去，你就不适合做服务业。我是提醒以为某些专业高大上的人，他的本质，尤其是从业初期阶段要了解后在选择。非要恶意解读的，看了我的言论伤心了的，我向您们道歉。,2023-12-09 13:50,1
238,实话总是不好听的 ,2023-12-09 13:50,1
239,没毛病啊，而且说的也不是很难听，说白了大部分就业不都是服务业吗，服务对象不一样罢了 ,2023-12-09 13:50,1
242,没说错，都差不多。。。 ,2023-12-09 13:50,1
243,不止文科，理科也是，都是服务大众 ,2023-12-09 13:50,1
246,说实话就会被骂，现在就是这样的 ,2023-12-09 13:50,1
249,理工科都是牛马,2023-12-09 13:50,1
250,这……但我是理科生 ,2023-12-09 13:50,1
251,说的有啥错，能找到服务对象都被人羡慕，有的毕业了都不知道该服务谁,2023-12-09 13:50,1
255,哪怕傻子都能听出来侮辱服务业的是张雪峰本人 ,2023-12-09 13:50,1
256,其实也没什么可道歉的，文理科哪个不是服务业？现如今的社会什么行业不是服务的呢，服务对象不同罢了，甲方乙方颠来倒去不就是互相服务的吗 ,2023-12-09 13:50,1
257,没错啊 ,2023-12-09 13:50,1
259,我文科，就是服务业，他又没说错 ,2023-12-09 13:49,1
260,虽然我是理科生，但是很不喜欢这个言论,2023-12-09 13:49,1
263,不很正常吗？宇宙的尽头不是公务员（为人民服务）吗？ ,2023-12-09 13:49,1
264,只是说了实话而已，难道不是吗？实话也要被喷吗？ 好好笑,2023-12-09 13:49,1
265,❗什么文科理科不都是为人民服务嘛全员都是服务业💯💯💯💯💯💯 ,2023-12-09 13:49,1
268,不用道歉你只是说了实话而已,2023-12-09 13:49,1
269,为人民服务就是工资有点低 ,2023-12-09 13:49,1
270,我看过视频，他说文科都是服务业之后是拿自己举例子，说自己是服务业，干“舔人”的活，要像报文科的学生想清楚 ,2023-12-09 13:49,1
271,说的没错啊 ,2023-12-09 13:49,1
273,工作不就是服务吗 服务的对象不同罢了 ,2023-12-09 13:49,1
278,不是，只是说了实话而已，难道不是吗？实话也要被喷吗？ ,2023-12-09 13:48,1
279,别说文科，理科也有服务业呀，也不说那些服务老板的，举例医生，大多数是理科生，但服务业 ,2023-12-09 13:48,1
282,你笑啊你怎么不笑了 ,2023-12-09 13:48,1
283,也没说错我就是文科,2023-12-09 13:48,1
284,破防什么，他自己不也是服务业吗？服务业也阻碍不了他吃流量赚钱公务员是不是服务？也还是有很多人去考啊～～ ,2023-12-09 13:48,1
286,其实绝大多数人都在服务人的行业同时也被别人服务的 ,2023-12-09 13:48,1
291,其实………………………………………………………………………………………………………… ,2023-12-09 13:47,1
294,没毛病啊，都是为人民服务的人。。。。 ,2023-12-09 13:47,1
297,文理都一样，不都是服务业吗 ,2023-12-09 13:47,1
299,理科都是自称牛马的现在除了老板，就不就是牛马和服务吗很多人潜意识里还是看不起服务业啊,2023-12-09 13:47,1
300,不是，你们怎么都听不了真话,2023-12-09 13:47,1
305,没毛病,2023-12-09 13:46,1
308,打工不就服务吗当老板也得去服务大老板啊,2023-12-09 13:46,1
309,说的没毛病啊，现在干什么工作，不是在服务别人呢？只要不是永远做甲方，就难逃服务别人的命运。唉。 ,2023-12-09 13:46,1
312,不是吧  我还想选文 ,2023-12-09 13:46,1
316,没毛病，也是这个理 ,2023-12-09 13:45,1
319,考公考编文科都有一定的优势吧，这些不都是服务业吗？还是说大家考公考编都不是为了服务人民的？,2023-12-09 13:45,1
324,不是研究自然科学和技术的，都是服务业，没毛病。当官的都是服务业，不过不一定服务人民，多数服务领导罢了 ,2023-12-09 13:44,1
